# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
133000 303.518 145.341 217.47 9.59342e+06
133500 303.53 145.358 217.379 9.59092e+06
134000 303.496 145.374 217.431 9.59317e+06
134500 303.688 145.387 217.404 9.59889e+06
135000 303.619 145.505 217.324 9.60098e+06
135500 303.689 145.468 217.383 9.60334e+06
136000 303.593 145.514 217.391 9.6037e+06
136500 303.715 145.532 217.363 9.60749e+06
137000 303.717 145.462 217.291 9.59978e+06
137500 303.706 145.573 217.293 9.60684e+06
138000 303.797 145.475 217.371 9.6067e+06
138500 303.72 145.567 217.263 9.60557e+06
139000 303.665 145.615 217.254 9.6066e+06
139500 303.771 145.523 217.287 9.60533e+06
140000 303.85 145.607 217.265 9.61238e+06
140500 303.873 145.634 217.225 9.61311e+06
141000 303.908 145.64 217.278 9.61697e+06
141500 303.82 145.586 217.348 9.61375e+06
142000 303.836 145.628 217.214 9.61102e+06
142500 303.866 145.605 217.096 9.60528e+06
143000 303.81 145.564 217.169 9.60406e+06
143500 303.82 145.548 217.274 9.60794e+06
144000 303.806 145.563 217.303 9.6098e+06
144500 303.872 145.631 217.23 9.61317e+06
145000 303.95 145.597 217.248 9.61413e+06
145500 303.945 145.614 217.284 9.6167e+06
146000 303.903 145.598 217.361 9.61775e+06
146500 303.833 145.647 217.282 9.6152e+06
147000 303.923 145.712 217.182 9.61801e+06
147500 303.967 145.696 217.107 9.61493e+06
148000 304.061 145.779 217.117 9.62388e+06
148500 303.984 145.776 217.262 9.62763e+06
149000 304.012 145.749 217.169 9.62266e+06
149500 303.914 145.701 217.202 9.61788e+06
150000 303.952 145.73 217.131 9.61781e+06
150500 303.896 145.806 217.073 9.6185e+06
151000 303.856 145.705 217.139 9.61346e+06
151500 303.92 145.62 217.201 9.6126e+06
152000 303.86 145.62 217.214 9.61129e+06
152500 303.981 145.64 217.043 9.60883e+06
153000 303.89 145.73 217.02 9.61092e+06
153500 303.961 145.717 217.066 9.61433e+06
154000 303.892 145.651 217.184 9.61305e+06
154500 303.838 145.703 217.142 9.61289e+06
155000 303.913 145.684 217.065 9.61066e+06
155500 303.888 145.639 217.078 9.6074e+06
156000 304.02 145.635 217.027 9.6091e+06
156500 303.992 145.702 217.033 9.61286e+06
157000 303.944 145.628 217.199 9.61378e+06
157500 303.907 145.561 217.17 9.60695e+06
158000 303.848 145.606 217.035 9.60208e+06
158500 303.927 145.665 217.111 9.61181e+06
159000 303.895 145.559 217.269 9.61081e+06
159500 303.893 145.534 217.174 9.60492e+06
160000 303.795 145.567 217.222 9.60609e+06
160500 303.805 145.504 217.362 9.60845e+06
161000 303.788 145.486 217.32 9.60487e+06
161500 303.748 145.544 217.357 9.60909e+06
162000 303.793 145.556 217.349 9.61094e+06
