# Time-averaged data for fix 3
# TimeStep c_st[0] c_st[1] c_st[2] c_st[3] c_st[4] c_st[5] c_st[6]
170000 0.782232 -0.0188349 2.7994 -0.433863 -4.91935 4.57106 7.20862
170500 1.357 1.79112 1.28821 0.991673 -2.7439 10.4075 6.00755
171000 1.2799 1.08893 0.554023 2.19674 0.161936 7.30577 -1.51614
171500 0.799182 2.0543 0.184652 0.158592 -2.48019 -2.7963 -4.84002
172000 0.880962 -0.663822 1.60102 1.70568 -4.01175 -1.707 -2.02653
172500 0.534656 1.05206 0.841455 -0.289542 -1.87072 6.22544 2.0259
173000 1.27185 0.496137 1.02843 2.29099 1.30918 14.8122 12.343
173500 1.36477 2.06126 1.00536 1.0277 -1.44135 12.654 13.897
174000 0.84048 0.781058 0.769958 0.970423 -3.46605 -3.47974 14.9734
174500 1.43654 2.13316 1.51462 0.661842 -0.597157 -5.95715 5.80137
175000 0.442371 -0.414763 1.34596 0.395916 2.16928 26.4028 9.10948
175500 1.22295 1.36495 0.811848 1.49205 -2.85231 24.9845 -2.93209
176000 0.507331 0.995427 0.0956784 0.430886 -3.40069 0.316456 5.94842
176500 1.41442 2.39761 1.57819 0.267442 0.124924 -2.84259 -0.44359
177000 0.624143 0.251104 0.608066 1.01326 -4.39515 9.84666 1.36472
177500 1.04824 1.14569 0.888505 1.11052 -3.1215 0.853725 0.321153
178000 0.919807 0.524836 0.936307 1.29828 -6.75802 4.83978 0.660918
178500 1.1248 0.653926 0.560653 2.15982 2.79563 5.65932 7.20869
179000 1.59292 1.40856 1.51852 1.85168 -0.0759218 4.74637 3.6986
179500 0.0168431 -0.064535 -0.000544793 0.115609 0.158069 -2.6027 1.65029
180000 1.21173 1.7689 1.95868 -0.0923826 -2.81301 -8.45949 4.52736
180500 1.12817 0.83174 1.04539 1.50738 -0.929843 -10.2928 8.34861
181000 1.27597 1.41599 0.642787 1.76913 -4.17543 -0.542455 16.8613
181500 1.12831 0.659206 2.13246 0.593262 -3.00985 27.2814 9.27139
182000 0.114922 -0.770695 0.260805 0.854655 -3.99065 16.3482 2.72145
182500 0.663201 1.91957 -0.931703 1.00173 -9.25741 -7.92533 -0.125643
183000 1.69787 1.8495 2.52828 0.715826 -0.61305 -8.8648 -0.343822
183500 0.872776 0.269696 0.425004 1.92363 1.3114 -3.71621 -0.674352
184000 1.05033 1.36043 1.23679 0.553765 -3.05743 -7.16062 6.30079
184500 1.10714 1.3654 1.1886 0.767426 -4.52236 -1.87183 8.82237
185000 1.12412 1.92464 1.31413 0.133574 -1.41356 11.0046 8.9172
185500 0.75987 -0.0549181 0.929304 1.40522 -3.71575 3.6161 9.2035
186000 1.07467 1.38517 0.516874 1.32195 -1.94508 -9.03908 5.01682
186500 0.85434 -0.760756 2.37889 0.94489 -1.61209 -0.119115 11.7461
187000 1.38446 2.5479 0.531162 1.07431 2.98735 6.21127 9.12373
187500 0.870334 1.37548 0.90025 0.335274 1.4347 8.28377 9.15622
188000 1.12358 0.168202 1.02525 2.1773 2.18842 5.01105 4.47693
188500 0.943578 0.537573 0.939834 1.35333 0.149454 8.33308 5.20914
189000 1.0512 2.08196 1.13273 -0.0610771 -0.464868 -4.35473 12.6567
189500 0.775176 0.201122 0.556805 1.5676 -3.96123 -7.72117 14.0485
190000 1.29503 1.4928 1.29057 1.10173 -1.90054 -4.42923 11.9834
190500 0.702088 0.502015 0.948038 0.65621 -0.756477 -7.68239 13.7401
191000 1.46342 1.17496 1.17422 2.04108 -3.04187 1.92902 6.98214
191500 0.701913 0.157638 1.20833 0.739775 3.44414 -3.06642 2.81843
192000 0.924871 2.05221 0.508837 0.213569 -0.968534 4.05656 -6.62694
192500 0.760549 0.344708 1.53722 0.399719 0.79363 -1.73191 2.2492
193000 1.04601 1.81522 1.07234 0.25047 1.40905 -6.3763 15.139
193500 1.29237 0.523791 0.92373 2.42959 5.22493 -12.7666 17.1917
194000 0.193871 1.14108 -0.938295 0.378829 1.59038 1.10685 11.759
194500 2.3698 1.76597 2.90937 2.43406 2.24599 17.7477 6.9034
195000 -0.156629 0.431753 -0.597717 -0.303923 -1.78603 6.48977 0.627205
195500 1.86401 0.546859 2.53937 2.50581 -0.178861 -3.09584 -4.71247
196000 0.532765 1.57245 -0.0838497 0.109696 -0.954748 -2.14831 5.97393
196500 2.00697 1.80936 2.16394 2.04761 -4.38113 -19.2142 16.0584
197000 0.206922 0.598677 0.235637 -0.213548 -2.34861 -8.15775 23.9595
197500 1.3255 0.124948 1.14737 2.70417 -0.661616 -6.60741 16.1175
198000 0.322233 0.436018 1.66888 -1.1382 4.81717 18.1406 8.1597
198500 1.37922 1.18246 0.957915 1.99728 0.780124 19.0703 -0.408273
199000 0.992199 1.7372 1.0083 0.231092 2.1211 -4.63706 2.38595
199500 1.36926 0.794505 1.10807 2.20522 0.182068 -14.3399 -3.94082
200000 0.721219 1.01407 1.32572 -0.176127 2.8315 -15.536 5.41534
